Type,abs_position,combat_decision,combat_status,index,life,move_decision,move_option,obj_time,reproduction_decision,reproduction_status,vis_map,visual_range,world_time
10,"[41, 96]",leave,leave,148,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[80, 197]",combat,combat,149,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[86, 192]",leave,leave,150,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[16, 153]",leave,leave,151,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[150, 186]",leave,leave,152,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[56, 187]",leave,leave,153,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[118, 156]",combat,combat,154,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[31, 137]",combat,combat,155,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[101, 102]",leave,leave,156,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[153, 119]",combat,combat,157,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[130, 181]",combat,combat,158,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[154, 159]",leave,leave,159,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[38, 52]",combat,combat,160,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[188, 164]",leave,leave,161,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[25, 142]",leave,leave,162,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[[10], 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[49, 116]",leave,leave,163,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[71, 158]",combat,combat,164,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[58, 154]",leave,leave,165,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[196, 112]",combat,combat,166,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[8, 23]",leave,leave,167,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[61, 84]",combat,combat,168,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[1, 108]",leave,leave,169,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[114, 166]",leave,leave,170,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[83, 144]",combat,combat,171,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[51, 178]",combat,combat,172,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[102, 146]",leave,leave,173,909,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[20, 100]",leave,leave,174,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[58, 119]",leave,leave,175,951,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[28, 138]",leave,leave,176,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[135, 110]",leave,leave,177,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[70, 3]",combat,combat,178,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[166, 188]",leave,leave,179,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[89, 41]",combat,combat,180,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[122, 93]",combat,combat,181,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[143, 105]",leave,leave,182,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[152, 182]",leave,leave,183,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[188, 82]",leave,leave,184,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[56, 108]",leave,leave,185,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[43, 192]",combat,combat,186,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[19, 190]",combat,combat,187,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[34, 196]",combat,combat,188,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[15, 177]",combat,combat,189,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[179, 99]",combat,combat,190,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[193, 38]",combat,combat,191,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10, 10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[24, 176]",combat,combat,192,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[47, 182]",leave,leave,193,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[29, 136]",leave,leave,194,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[188, 178]",leave,leave,195,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[132, 177]",combat,combat,196,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[125, 93]",leave,leave,197,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[118, 162]",leave,leave,198,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[194, 152]",leave,leave,199,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[77, 159]",combat,combat,0,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[72, 99]",combat,combat,1,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[101, 116]",combat,combat,2,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[29, 185]",leave,leave,3,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [[-10], 0, 0]]",3,2.0036721229553223
-10,"[161, 145]",combat,combat,4,888,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, [10], 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[111, 125]",combat,combat,5,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [[-10], 0, 0]]",3,2.0036721229553223
-10,"[33, 140]",leave,leave,6,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[185, 142]",combat,combat,7,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[101, 36]",leave,leave,8,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[82, 130]",combat,combat,9,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[94, 80]",combat,combat,10,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[114, 48]",leave,leave,11,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[163, 71]",combat,combat,12,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[35, 143]",leave,leave,13,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[143, 198]",combat,combat,14,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[97, 158]",combat,combat,15,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[130, 171]",combat,combat,16,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[161, 123]",combat,combat,17,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[86, 145]",combat,combat,18,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[64, 165]",combat,combat,19,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[181, 182]",leave,leave,20,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[173, 182]",leave,leave,21,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[86, 114]",leave,leave,22,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[57, 164]",leave,leave,23,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[139, 188]",combat,combat,24,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[137, 188]",combat,combat,25,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[33, 143]",combat,combat,26,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[197, 134]",combat,combat,27,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[37, 23]",combat,combat,28,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[150, 62]",leave,leave,29,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[137, 50]",leave,leave,30,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[71, 128]",combat,combat,31,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[177, 66]",leave,leave,32,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[140, 168]",leave,leave,33,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[40, 135]",leave,leave,34,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[189, 127]",leave,leave,35,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[30, 86]",leave,leave,36,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[122, 64]",combat,combat,37,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[122, 168]",leave,leave,38,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[92, 94]",combat,combat,39,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[197, 65]",leave,leave,40,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[2, 114]",leave,leave,41,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[143, 87]",leave,leave,42,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[25, 180]",combat,combat,43,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[197, 110]",leave,leave,44,951,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[31, 98]",leave,leave,45,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[81, 49]",leave,leave,46,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[75, 98]",combat,combat,47,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[126, 165]",combat,combat,48,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[67, 91]",leave,leave,49,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[103, 112]",leave,leave,50,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, [-10], 0]]",3,2.0036721229553223
-10,"[172, 115]",leave,leave,51,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[66, 84]",combat,combat,52,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[32, 161]",combat,combat,53,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[191, 168]",leave,leave,54,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[193, 172]",leave,leave,55,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[139, 7]",leave,leave,56,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[44, 152]",combat,combat,57,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, [-10]], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[12, 65]",leave,leave,58,952,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], [10]], [0, 0, 0]]",3,2.0036721229553223
-10,"[154, 122]",combat,combat,59,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [[-10], 0, 0]]",3,2.0036721229553223
-10,"[112, 120]",combat,combat,60,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, [-10]], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[91, 122]",combat,combat,61,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[109, 26]",combat,combat,62,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[12, 184]",leave,leave,63,900,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, [-10]], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[116, 158]",combat,combat,64,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[157, 139]",combat,combat,65,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[34, 25]",leave,leave,66,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, [10]], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[99, 75]",leave,leave,67,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[42, 95]",combat,combat,68,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[105, 88]",combat,combat,69,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[186, 101]",leave,leave,70,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[76, 86]",combat,combat,71,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[39, 106]",combat,combat,72,939,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[63, 46]",combat,combat,73,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[109, 189]",leave,leave,74,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[154, 95]",leave,leave,75,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[156, 135]",combat,combat,76,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[74, 10]",leave,leave,77,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[151, 70]",leave,leave,78,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[175, 119]",leave,leave,79,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[28, 81]",leave,leave,80,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[45, 122]",combat,combat,81,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[165, 65]",combat,combat,82,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[86, 165]",leave,leave,83,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[72, 133]",combat,combat,84,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[94, 130]",combat,combat,85,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10, -10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[19, 152]",leave,leave,86,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[101, 49]",leave,leave,87,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[91, 191]",leave,leave,88,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[86, 79]",leave,leave,89,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[150, 21]",leave,leave,90,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[19, 109]",combat,combat,91,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[42, 171]",leave,leave,92,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[194, 157]",combat,combat,93,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[60, 73]",combat,combat,94,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[145, 121]",leave,leave,95,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, [-10]], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[85, 65]",combat,combat,96,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[193, 40]",combat,combat,97,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[178, 134]",leave,leave,98,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[144, 165]",combat,combat,99,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[51, 150]",leave,leave,100,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[104, 116]",combat,combat,101,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[161, 173]",leave,leave,102,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
-10,"[115, 130]",leave,leave,103,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,2.0036721229553223
